Yonhap news agency, Seoul/BBC Monitoring/(c) BBC
http://www.bdlive.co.za/opinion/columnists/2013/11/18/almost-50-years-on-un-still-struggles-in-congo
http://www.bdlive.co.za/opinion/columnists/2013/11/18/almost-50-years-on-un-still-struggles-in-congo
http://ewn.co.za/2013/11/17/SA-rescue-efforts-in-Philippines-delayed
http://ewn.co.za/2013/11/17/SA-rescue-efforts-in-Philippines-delayed
http://ewn.co.za/2013/11/17/SA-rescue-efforts-in-Philippines-delayed
http://www.bdlive.co.za/business/2013/11/17/pwc-fingers-pension-boss-over-advertising-tender
http://www.bdlive.co.za/business/2013/11/17/pwc-fingers-pension-boss-over-advertising-tender
http://www.bdlive.co.za/opinion/columnists/2013/11/18/almost-50-years-on-un-still-struggles-in-congo
http://www.bdlive.co.za/opinion/columnists/2013/11/18/almost-50-years-on-un-still-struggles-in-congo
http://www.laht.com/article.asp?ArticleId=1191624&CategoryId=13303
http://www.laht.com/article.asp?ArticleId=1191624&CategoryId=13303
http://www.laht.com/article.asp?ArticleId=1191624&CategoryId=13303
http://www.goal.com/en-ke/news/4539/transfer-zone/2013/11/17/4414115/conca-set-for-fluminense-return
http://dawn.com/news/1056845/villagers-mob-us-aid-choppers-as-philippine-relief-effort-spreads
http://www.onislam.net/english/back-to-religion/covering-religion/466089-filipinos-praying-in-ruined-churches.html
http://mwcnews.net/news/asia-pacfic/33471-prayers-in-philippines.html
http://www.ibtimes.co.in/articles/522909/20131118/villagers-mob-aid-choppers-philippine-relief.htm
http://www.abc.net.au/news/2013-11-18/george-scott-mla/5099314
http://www.abc.net.au/news/2013-11-18/george-scott-mla/5099314
http://www.finanznachrichten.de/nachrichten-2013-11/28635319-rdsi-initiative-uses-aspera-for-science-dmz-data-mover-004.htm
http://www.sbs.com.au/news/article/2013/11/17/chogm-winds-colombo
http://cowracommunitynews.com/viewnews.php?newsid=5207&id=15
http://www.theridgenews.com.au/story/1915425/brilliant-ideas-go-on-display/?cs=12
http://www.theage.com.au/federal-politics/political-news/tony-abbott-calls-for-responsive-system-as-childcare-inquiry-launched-20131117-2xp64.html
http://www.smh.com.au/federal-politics/political-news/childcare-inquiry-to-focus-on-support-for-nannies-20131117-2xp4y.html
http://www.skynews.com.au/national/article.aspx?id=925267
http://www.abc.net.au/news/2013-11-17/sydney-rock-fisher-rescued-after-being-washed-out-to-sea/5097534
http://www.ryot.org/china-pledged-less-typhoon-haiyan-aid-to-the-philippines-than-ikea/471905
http://my.news.yahoo.com/australia-gifts-sri-lanka-boats-tackle-asylum-seekers-060905901.html
http://www.straitstimes.com/breaking-news/world/story/australia-gives-sri-lanka-boats-tackle-asylum-seekers-20131117
http://www.globalpost.com/dispatch/news/afp/131117/australia-gifts-sri-lanka-boats-tackle-asylum-seekers
http://www.scmp.com/news/asia/article/1358735/australia-gives-boats-sri-lanka-tackle-people-smuggling
http://www.sundaytimes.lk/news/40467.html
http://gulfnews.com/news/world/other-world/australia-gives-sri-lanka-patrol-boats-to-tackle-asylum-seekers-1.1256051
http://my.news.yahoo.com/australia-gifts-sri-lanka-boats-tackle-asylum-seekers-060905901.html
http://www.straitstimes.com/breaking-news/world/story/australia-gives-sri-lanka-boats-tackle-asylum-seekers-20131117
http://zeenews.india.com/news/south-asia/australia-gifts-sri-lanka-boats-to-tackle-asylum-seekers_890536.html
http://www.globalpost.com/dispatch/news/afp/131117/australia-gifts-sri-lanka-boats-tackle-asylum-seekers
http://www.scmp.com/news/asia/article/1358735/australia-gives-boats-sri-lanka-tackle-people-smuggling
http://www.sundaytimes.lk/news/40467.html
http://gulfnews.com/news/world/other-world/australia-gives-sri-lanka-patrol-boats-to-tackle-asylum-seekers-1.1256051
http://www.globaltimes.cn/content/825430.shtml
http://au.finance.yahoo.com/news/super-fund-issues-warning-over-225039825.html
http://www.theage.com.au/world/typhoon-haiyan-australians-start-saving-lives-20131117-2xp5m.html
http://www.theage.com.au/world/typhoon-haiyan-australians-start-saving-lives-20131117-2xp5m.html
http://www.news.com.au/national/victoria/melbourne-research-teams-ambitious-plan-to-develop-a-bionic-spinal-cord/story-fnii5sms-1226762069969
http://www.watoday.com.au/queensland/infrastructure-body-in-dark-on-transit-tunnel-20131118-2xql8.html
http://www.finanznachrichten.de/nachrichten-2013-11/28635319-rdsi-initiative-uses-aspera-for-science-dmz-data-mover-004.htm
http://en.vietnamplus.vn/Home/Australian-club-supports-antidrowning-activities-in-Vietnam/201311/42043.vnplus
http://au.news.yahoo.com/thewest/a/-/world/19886031/abbott-sticks-up-for-embattled-sri-lanka/
http://www.sbs.com.au/news/article/2013/11/17/chogm-winds-colombo
http://sofiaglobe.com/2013/11/17/bulgarias-foreign-ministrys-comings-and-goings/
http://www.defensenews.com/article/20131117/DEFREG01/311170006
http://www.nationnews.com/articles/view/inniss-follow-bimaps-example/
http://www.dnaindia.com/mumbai/report-in-a-thousand-words-slezic-narrates-her-journey-to-forsaken-land-afghanistan-1920877
http://www.dnaindia.com/mumbai/report-in-a-thousand-words-slezic-narrates-her-journey-to-forsaken-land-afghanistan-1920877
http://www.ottawacitizen.com/Child+charity+lands+million+endowment+fund/9177200/story.html
http://www.dailymail.co.uk/news/article-2508790/Burtons-Biscuit-Company-make-Jammie-Dodgers-Wagon-Wheels-close-350m-sale.html?ITO=1490&ns_campaign=1490
http://www.digitaljournal.com/pr/1591019
http://www.marketwired.com/press-release/technical-briefing-on-canadas-contribution-humanitarian-efforts-philippines-1853324.htm
http://www.finanznachrichten.de/nachrichten-2013-11/28635441-filipino-canadians-unite-to-raise-funds-for-victims-of-typhoon-haiyan-256.htm
http://www.finanznachrichten.de/nachrichten-2013-11/28635441-filipino-canadians-unite-to-raise-funds-for-victims-of-typhoon-haiyan-256.htm
http://www.einnews.com/pr_news/176859993/filipino-canadians-unite-to-raise-funds-for-victims-of-typhoon-haiyan
http://www.finanznachrichten.de/nachrichten-2013-11/28635441-filipino-canadians-unite-to-raise-funds-for-victims-of-typhoon-haiyan-256.htm
http://www.marketwired.com/press-release/technical-briefing-on-canadas-contribution-humanitarian-efforts-philippines-1853324.htm
http://www.finanznachrichten.de/nachrichten-2013-11/28635441-filipino-canadians-unite-to-raise-funds-for-victims-of-typhoon-haiyan-256.htm
http://www.finanznachrichten.de/nachrichten-2013-11/28635441-filipino-canadians-unite-to-raise-funds-for-victims-of-typhoon-haiyan-256.htm
http://www.einnews.com/pr_news/176859993/filipino-canadians-unite-to-raise-funds-for-victims-of-typhoon-haiyan
http://www.finanznachrichten.de/nachrichten-2013-11/28635441-filipino-canadians-unite-to-raise-funds-for-victims-of-typhoon-haiyan-256.htm
http://www.calgaryherald.com/news/calgary/Demand+annual+Calgary+drive+expected+higher+this+year/9175792/story.html
http://www.mirror.co.uk/news/world-news/john-prescott-typhoon-haiyan-shows-2800944
http://www.mirror.co.uk/news/world-news/john-prescott-typhoon-haiyan-shows-2800944
http://www.scmp.com/news/china/article/1358523/china-ready-send-medical-teams-philippines
http://www.scmp.com/news/china/article/1358523/china-ready-send-medical-teams-philippines
http://www.scmp.com/news/china/article/1358523/china-ready-send-medical-teams-philippines
http://www.scmp.com/news/china/article/1358523/china-ready-send-medical-teams-philippines
http://gulfnews.com/business/opinion/china-s-turn-to-be-the-global-lender-1.1254195
http://tribune.com.pk/story/632587/pak-china-collaboration-bilingual-magazine-offers-platform-for-sharing-experiences/
http://tribune.com.pk/story/632587/pak-china-collaboration-bilingual-magazine-offers-platform-for-sharing-experiences/
http://www.fmprc.gov.cn/eng/xwfw/s2510/t1099824.shtml
http://www.abs-cbnnews.com/nation/11/17/13/china-we-are-touch-ph-yolanda-relief&c=FIjmgloBdT3WoteqOiiWu75OyzOnSyHIJPiaDdtAFV8&mkt=en-us
http://www.abs-cbnnews.com/nation/11/17/13/china-we-are-touch-ph-yolanda-relief&c=FIjmgloBdT3WoteqOiiWu75OyzOnSyHIJPiaDdtAFV8&mkt=en-us
http://www.nzweek.com/world/china/china-ready-to-send-aid-teams-to-the-philippines-2-98297/
http://www.bradenton.com/2013/11/16/4835181/china-ready-to-send-rescue-teams.html
http://www.businesstimes.com.sg/premium/china/beijing-ready-send-emergency-medical-teams-philippines-20131118
http://newsinfo.inquirer.net/529525/task-force-normalization-formed-for-tacloban
http://newsinfo.inquirer.net/528925/780-more-bodies-recovered-in-leyte
http://newsinfo.inquirer.net/529031/help-us-too-cry-antique-townsfolk-hit-by-yolanda
http://newsinfo.inquirer.net/529525/task-force-normalization-formed-for-tacloban
http://globalnation.inquirer.net/91473/aid-missions-boost-us-troops-image-readiness
http://newsinfo.inquirer.net/529089/yolanda-survivors-in-tacloban-to-get-cash-from-atm-starting-tuesday
http://www.ctpost.com/news/world/article/China-ready-to-send-rescue-teams-to-Philippines-4988792.php
http://www.ctpost.com/news/world/article/China-ready-to-send-rescue-teams-to-Philippines-4988792.php
http://www.ocala.com/article/20131117/API/1311170527&c=iVQaZTWWTc1GLq6nA8h5oIcRLexBaZ580HjDCB4-pdE&mkt=en-us
http://www.ocala.com/article/20131117/API/1311170527&c=iVQaZTWWTc1GLq6nA8h5oIcRLexBaZ580HjDCB4-pdE&mkt=en-us
http://newsinfo.inquirer.net/528925/780-more-bodies-recovered-in-leyte
http://www.philstar.com/headlines/2013/11/18/1258031/china-ready-send-rescue-teams-phl
http://www.cnbc.com/id/101204420&c=rMxB68-r4NQLQkHU1j8mxweSJ-VxB7F4dSXCy61bWck&mkt=en-us
http://www.sacbee.com/2013/11/16/5919276/china-ready-to-send-rescue-teams.html
http://newsinfo.inquirer.net/529075/storm-victims-in-capiz-attend-holy-mass-asked-not-to-lose-hope
http://newsinfo.inquirer.net/529069/prices-double-in-leyte-towns
http://newsinfo.inquirer.net/529421/yolanda-affected-10-3-million-death-toll-still-at-3976-ndrrmc
http://www.sify.com/news/china-ready-to-send-rescue-teams-to-philippines-news-others-nlrk4hajiif.html
http://www.chinanationalnews.com/index.php/sid/218448973/scat/9366300fc9319e9b
http://www.cnbc.com/id/101204420&c=rMxB68-r4NQLQkHU1j8mxweSJ-VxB7F4dSXCy61bWck&mkt=en-us
http://www.globalpost.com/dispatch/news/afp/131117/china-ready-send-medical-teams-philippines
http://www.globalpost.com/dispatch/news/afp/131117/china-ready-send-medical-teams-philippines
http://www.miamiherald.com/2013/11/16/3759538/china-ready-to-send-rescue-teams.html
http://www.globalpost.com/dispatch/news/afp/131117/china-ready-send-medical-teams-philippines
http://www.globalpost.com/dispatch/news/afp/131117/china-ready-send-medical-teams-philippines
http://www.scmp.com/news/china/article/1358523/china-ready-send-medical-teams-philippines
http://www.asianscientist.com/blog/2013/11/18/46-chinese-scientists-receive-ho-leung-ho-lee-awards-2013/
http://english.cntv.cn/program/newshour/20131117/102081.shtml
http://www.theguardian.com/commentisfree/2013/nov/17/david-robinson-changing-london
http://www.theguardian.com/commentisfree/2013/nov/17/david-robinson-changing-london
http://www.vision.org/visionmedia/article.aspx?id=76602
http://havanajournal.com/politics/entry/havana-journal-analysis-of-recent-us-cuba-relations-321/
http://www.brecorder.com/articles-a-letters/187/1254516/
http://www.newser.com/article/daa36gvo1/former-cyprus-president-glafcos-clerides-who-guided-country-into-eu-has-died.html&c=lcSvSV62-NWB1kM9ioH96n9_M5d8Mq-XlptZp2Flsvc&mkt=en-us
http://www.therepublic.com/view/story/48431f833cd5423e91c984ddb0adec34/EU--Obit-Cyprus-Clerides
http://www.therepublic.com/view/story/48431f833cd5423e91c984ddb0adec34/EU--Obit-Cyprus-Clerides
http://www.gmanetwork.com/news/story/335867/news/nation/phl-embassy-22k-people-involved-in-yolanda-relief-work
http://www.ekurd.net/mismas/articles/misc2013/11/turkey4843.htm
http://www.wibw.com/home/localnews/headlines/Fort-Riley-To-Honor-Fallen-POWs-232269531.html
http://www.gmanetwork.com/news/story/335867/news/nation/phl-embassy-22k-people-involved-in-yolanda-relief-work
http://www.gmanetwork.com/news/story/335867/news/nation/phl-embassy-22k-people-involved-in-yolanda-relief-work
http://www.wibw.com/home/localnews/headlines/Fort-Riley-To-Honor-Fallen-POWs-232269531.html
http://worldnews.nbcnews.com/_news/2013/11/17/21505387-nazi-art-trove-reclusive-owner-wont-return-loved-paintings-voluntarily
Radio Dalsan, Mogadishu/BBC Monitoring/(c) BBC
Radio Dalsan, Mogadishu/BBC Monitoring/(c) BBC
Radio Dalsan, Mogadishu/BBC Monitoring/(c) BBC
http://www.pie-mag.com/articles/6451/danish-atp-buys-25-of-odense-mall-from-ece-fund/
http://www.pie-mag.com/articles/6451/danish-atp-buys-25-of-odense-mall-from-ece-fund/
http://worldnews.nbcnews.com/_news/2013/11/16/21496452-north-sea-storm-prevents-rescue-of-sailors-from-blazing-cargo-ship?lite&ocid=msnhp&pos=11
http://worldnews.nbcnews.com/_news/2013/11/16/21496452-north-sea-storm-prevents-rescue-of-sailors-from-blazing-cargo-ship?lite&ocid=msnhp&pos=11
http://www.laht.com/article.asp?ArticleId=1195279&CategoryId=14089
MENA news agency, Cairo/BBC Monitoring/(c) BBC
http://oldtownalexandria.patch.com/groups/around-town/p/port-city-dispatches-kirby-homicide-old-dominion-boat-club-fire-at-mishas-bike-lanes-and-yates-corner_b127dfed
MENA news agency, Cairo/BBC Monitoring/(c) BBC
http://www.worldbulletin.net/?aType=haber&ArticleID=123137
http://www.worldbulletin.net/?aType=haber&ArticleID=123137
MENA news agency, Cairo/BBC Monitoring/(c) BBC
http://www.roadsharing.com/view/bf83d680-0982-45a3-be8a-0c378817de3e
http://www.roadsharing.com/view/1be77986-ab7e-4423-9200-ecfa54d92366
http://www.roadsharing.com/view/1be77986-ab7e-4423-9200-ecfa54d92366
http://www.roadsharing.com/view/bf83d680-0982-45a3-be8a-0c378817de3e
http://www.roadsharing.com/view/bf83d680-0982-45a3-be8a-0c378817de3e
http://www.hlntv.com/article/2013/11/17/child-handcuffed-dead-chicken-neck-north-carolina-home
Radio Dalsan, Mogadishu/BBC Monitoring/(c) BBC
http://yle.fi/uutiset/gallery_einos_wake_of_destruction/6938824
http://yle.fi/uutiset/gallery_einos_wake_of_destruction/6938824
http://www.rightsidenews.com/2013111733477/world/geopolitical/france-israel-relations-and-the-iranian-nuclear-bomb.html
http://www.rightsidenews.com/2013111733477/world/geopolitical/france-israel-relations-and-the-iranian-nuclear-bomb.html
http://www.rightsidenews.com/2013111733477/world/geopolitical/france-israel-relations-and-the-iranian-nuclear-bomb.html
http://www.rightsidenews.com/2013111733477/world/geopolitical/france-israel-relations-and-the-iranian-nuclear-bomb.html
http://www.imra.org.il/story.php3?id=62383
http://www.haaretz.com/news/diplomacy-defense/1.558565
http://www.haaretz.com/news/diplomacy-defense/1.558565
http://www.swissinfo.ch/eng/news/international/France_studies_giving_more_counter-terrorism_aid_to_Libya.html?cid=37334074
http://worldnews.nbcnews.com/_news/2013/11/17/21507904-bravo-french-hostage-in-nigeria-escapes-his-jailers
http://www.eurasiareview.com/17112013-interview-besnik-mustafaj-former-foreign-minister-albania/
http://www.imra.org.il/story.php3?id=62383
http://www.imra.org.il/story.php3?id=62383
http://www.bloomberg.com/news/2013-11-17/colbert-revived-as-montebourg-pushes-state-role-in-france-inc-.html
http://www.bloomberg.com/news/2013-11-17/colbert-revived-as-montebourg-pushes-state-role-in-france-inc-.html
http://www.bloomberg.com/news/2013-11-17/colbert-revived-as-montebourg-pushes-state-role-in-france-inc-.html
http://www.telegraph.co.uk/news/politics/ukip/10455937/Paul-Sykes-I-want-to-set-Britain-free-from-the-EU.html
http://www.dailymail.co.uk/news/article-2509103/Ex-Tory-donor-says-takes-ensure-Ukip-triumphs-Europe-donates-millions-pounds-party.html?ITO=1490&ns_campaign=1490
http://www.kcra.com/news/national/Philippines-World-scrambles-mom-despairs/-/11797450/23015582/-/59pf6x/-/index.html?absolute=true
http://www.thesundaily.my/news/882657
http://www.newser.com/article/daa36gvo1/former-cyprus-president-glafcos-clerides-who-guided-country-into-eu-has-died.html&c=lcSvSV62-NWB1kM9ioH96n9_M5d8Mq-XlptZp2Flsvc&mkt=en-us
http://www.therepublic.com/view/story/48431f833cd5423e91c984ddb0adec34/EU--Obit-Cyprus-Clerides
http://www.therepublic.com/view/story/48431f833cd5423e91c984ddb0adec34/EU--Obit-Cyprus-Clerides
http://www.dailymirror.lk/news/38814--cameron-will-call-for-international-probe-if-sl-fails-by-march.html
http://www.dailymirror.lk/news/38814--cameron-will-call-for-international-probe-if-sl-fails-by-march.html
http://news.xinhuanet.com/english/world/2013-11/16/c_132893190.htm
http://www.bloomberg.com/news/2013-11-18/ftse-100-company-director-earnings-rise-14-on-share-incentives.html
http://uk.finance.yahoo.com/news/thomas-cook-offloads-foreign-exchange-173300941.html
http://www.channel4.com/news/philippines-typhoon-haiyan-uk-aid-hms-daring-cebu
http://www.mirror.co.uk/news/uk-news/carole-malone-harold-jellicoe-percivals-2799483
http://www.africaleader.com/index.php/sid/218450538/scat/c1ab2109a5bf37ec
http://www.africaleader.com/index.php/sid/218450538/scat/c1ab2109a5bf37ec
http://www.sunstar.com.ph/cebu/local-news/2013/11/18/british-aid-arrives-cebu-314289
http://www.philstar.com/cebu-news/2013/11/18/1258001/uk-gives-aid-isolated-islands
http://www.nzweek.com/world/china/china-ready-to-send-aid-teams-to-the-philippines-2-98297/
http://www.nzweek.com/world/china/china-ready-to-send-aid-teams-to-the-philippines-2-98297/
http://www.kcra.com/news/national/Philippines-World-scrambles-mom-despairs/-/11797450/23015582/-/59pf6x/-/index.html?absolute=true
http://www.kcra.com/news/national/Philippines-World-scrambles-mom-despairs/-/11797450/23015582/-/59pf6x/-/index.html?absolute=true
http://savannahnow.com/accent/2013-11-16/ships-sea-exhibit-pays-tribute-heroism-uss-savannah-crew
http://www.duluthnewstribune.com/event/article/id/283713/&c=r6nYoDzWvhWj7ctQYkulDTE12dmDaRf-o6B2wqG-vhM&mkt=en-us
http://savannahnow.com/accent/2013-11-16/ships-sea-exhibit-pays-tribute-heroism-uss-savannah-crew
http://www.duluthnewstribune.com/event/article/id/283713/&c=r6nYoDzWvhWj7ctQYkulDTE12dmDaRf-o6B2wqG-vhM&mkt=en-us
http://www.theguardian.com/commentisfree/2013/nov/17/david-robinson-changing-london
http://www.theguardian.com/commentisfree/2013/nov/17/david-robinson-changing-london
http://www.unionleader.com/article/20131116/NEWS01/131119393
http://www.unionleader.com/article/20131116/NEWS01/131119393
http://www.express.co.uk/news/world/443611/Typhoon-Haiyan-aid-begins-to-arrive-as-warship-brings-relief
http://www.newzimbabwe.com/news-13104-Grovel+at+China,+group+tells+Chinamasa/news.aspx
http://www.epsomguardian.co.uk/news/national/news/10814908.Clegg_issues_new_tax_levy_appeal/&c=k9SPKwOl3mdeRri00Ih6jjv7tq7inuIMCyBNVwvBjMg&mkt=en-us/
http://www.dailymirror.lk/news/38814--cameron-will-call-for-international-probe-if-sl-fails-by-march.html
http://www.dailymail.co.uk/news/article-2508636/Britain-races-Philippines-Typhoon-Haiyan-rescue-UK-donors-raise-33m-aid.html?ITO=1490&ns_campaign=1490
http://www.liverpoolecho.co.uk/news/liverpool-news/liverpool-rallies-help-philippines-disaster-6312837
http://www.africaleader.com/index.php/sid/218450538/scat/c1ab2109a5bf37ec
http://www.africaleader.com/index.php/sid/218450538/scat/c1ab2109a5bf37ec
http://www.voanews.com/content/relief-efforts-gain-momentum-in-philippines/1791733.html
http://www.ghanaweb.com/GhanaHomePage/NewsArchive/artikel.php?ID=292247
http://www.ghanaweb.com/GhanaHomePage/NewsArchive/artikel.php?ID=292247
http://www.taipeitimes.com/News/taiwan/archives/2013/11/18/2003577147
http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20131117000021&cid=1103&c=pF0nUuGd1LVpyU2YnGL2P6zfMxbAlEJskZx2NeAeUow&mkt=en-us
http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20131117000021&cid=1103&c=pF0nUuGd1LVpyU2YnGL2P6zfMxbAlEJskZx2NeAeUow&mkt=en-us
http://www.boston.com/yourtown/news/medford/2013/11/haitian_culture_celebrated_in_medford_and_surrounding_commun.html
http://www.boston.com/yourtown/news/medford/2013/11/haitian_culture_celebrated_in_medford_and_surrounding_commun.html
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://www.expatica.com/fr/news/french-news/thousands-protest-turin-lyon-high-speed-rail-project_278619.html
http://www.expatica.com/fr/news/french-news/thousands-protest-turin-lyon-high-speed-rail-project_278619.html
http://www.expatica.com/fr/news/french-news/thousands-protest-turin-lyon-high-speed-rail-project_278619.html
http://www.globaltimes.cn/content/825674.shtml
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://www.channelnewsasia.com/news/business/singapore/singapore-s-nodx-up-2-8/890336.html
http://en.interfax.com.ua/news/general/175302.html
http://www.calcuttanews.net/index.php/sid/218457987/scat/701ee96610c884a6
http://www.calcuttanews.net/index.php/sid/218457987/scat/701ee96610c884a6
http://news.oneindia.in/patna/bihar-police-want-to-quiz-two-for-terror-money-link-1342950.html
http://www.financialexpress.com/news/nitish-kumar-promises-to-provide-electricity-on-demand-in-bihar/1196099
http://www.thenews.com.pk/Todays-News-5-214757-Quacks-behind-most-hepatitis-deaths-in-Pakistan
http://www.dailymail.co.uk/sciencetech/article-2505171/Under-25-Then-youre-probably-uncharitable-selfish-cynical--especially-live-east-England.html?ITO=bookmark-chromeext&ns_campaign=bookmark-chromeext
http://gigaom.com/2013/11/17/is-irelands-tech-boom-a-miracle-or-a-mirage-how-governments-can-and-cant-build-a-tech-economy/
http://www.irishexaminer.com/ireland/mothers-anguish-at-her-daughters-pain-249900.html
http://english.farsnews.com/newstext.aspx?nn=13920826001373
http://english.farsnews.com/newstext.aspx?nn=13920826001177
http://www.cnn.com/2013/11/17/world/meast/iran-nuclear/index.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+rss%2Fcnn_topstories+%28RSS%3A+Top+Stories%29
http://www.cnn.com/2013/11/17/world/meast/iran-nuclear/
http://www.azzaman.com/english/?p=1059
http://www.azzaman.com/english/?p=1059
Multiple Sources/BBC Monitoring/(c) BBC
Multiple Sources/BBC Monitoring/(c) BBC
Multiple Sources/BBC Monitoring/(c) BBC
Multiple Sources/BBC Monitoring/(c) BBC
http://www.azzaman.com/english/?p=1059
Multiple Sources/BBC Monitoring/(c) BBC
http://www.philstar.com/nation/2013/11/18/1258138/military-official-assures-all-donations-will-reach-yolanda-victims
http://pakobserver.net/detailnews.asp?id=224033
http://www.theguardian.com/world/2013/nov/17/israel-agent-us-lawsuit-bank-china
http://www.theguardian.com/world/2013/nov/17/israel-agent-us-lawsuit-bank-china
http://gigaom.com/2013/11/17/is-irelands-tech-boom-a-miracle-or-a-mirage-how-governments-can-and-cant-build-a-tech-economy/
http://gigaom.com/2013/11/17/is-irelands-tech-boom-a-miracle-or-a-mirage-how-governments-can-and-cant-build-a-tech-economy/
http://www.vindy.com/news/2013/nov/17/by-doug-livingston/
http://www.vindy.com/news/2013/nov/17/by-doug-livingston/
http://www.israelnationalnews.com/News/News.aspx/174088
http://mondoweiss.net/2013/11/partnership-technions-militarization.html
http://www.maannews.net/eng/ViewDetails.aspx?ID=648097
http://www.maannews.net/eng/ViewDetails.aspx?ID=648097
http://www.maannews.net/eng/ViewDetails.aspx?ID=648097
http://www.maannews.net/eng/ViewDetails.aspx?ID=648097
http://www.israelhayom.com/site/newsletter_opinion.php?id=6365
http://www.theguardian.com/world/2013/nov/17/israel-agent-us-lawsuit-bank-china
